inventory_id,item_type,product_area,route_or_component,screen_or_tab,role,tenant_state,store_state,subscription_or_entitlement_state,feature_flag_state,viewport,control_or_action,expected_behavior,backing_api_dal_data_path,test_type,test_result,defect_id,regression_test_added,final_verification_status,evidence_or_notes
MLRC-002223,user-control-candidate,MenuList,src/components/organisms/AISearchModal/SearchResultDisplay.tsx,/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,link@109,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 63 page route(s). <a href={citation.url} target=""_blank"" rel=""noopener noreferrer"">"
MLRC-002224,user-control-candidate,MenuList,src/components/organisms/AISearchModal/SearchResultDisplay.tsx,/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@135,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 63 page route(s). <Button
MLRC-002225,user-control-candidate,MenuList,src/components/organisms/AISearchModal/SearchResultDisplay.tsx,/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,link@148,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 63 page route(s). title={<a href={articleHref} target=""_blank"" rel=""noopener noreferrer"">{item.article.title || `Reference ${index + 1}`}</a>}"
MLRC-002226,user-control-candidate,MenuList,src/components/organisms/AISearchModal/SearchResultDisplay.tsx,/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@162,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 63 page route(s). <Button icon={<LuArrowRight />} type='text' href={articleHref} target=""_blank"" rel=""noopener noreferrer"">"
MLRC-002227,user-control-candidate,MenuList,src/components/organisms/AISearchModal/SearchResultDisplay.tsx,/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,link@185,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 63 page route(s). Answers may still miss details. If you don&apos;t find the correct answer, you can still explore our documentation <a href={helpCenterTabRouting('kb')}>here</a>."
MLRC-002228,user-control-candidate,MenuList,src/components/organisms/AISearchModal/index.tsx,/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,dialog-action-surface@18,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 63 page route(s). <Modal
MLRC-002229,user-control-candidate,MenuList,src/components/organisms/AddOutletModal/index.tsx,/locations,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,dialog-action-surface@330,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,hosted-browser-interaction,PASS_HOSTED_INTERACTION,,,HOSTED_INTERACTION_PASSED,"Connected Chrome; exact hosted build 59e1dc2561750ed2d97764fa30df7614c3071fd2; 2026-08-26T23:05:00+05:30; The modal truthfully showed Prepaid location needed, kept Add disabled, and canceled safely without checkout or provider handoff."
MLRC-002230,user-control-candidate,MenuList,src/components/organisms/AddOutletModal/index.tsx,/locations,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,input@343,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 1 page route(s). <Input
MLRC-002231,user-control-candidate,MenuList,src/components/organisms/AddOutletModal/index.tsx,/locations,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@391,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 1 page route(s). action={<Button size=""small"" onClick={openBilling}>Open Billing</Button>}"
MLRC-002232,user-control-candidate,MenuList,src/components/organisms/AddOutletModal/index.tsx,/locations,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@410,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 1 page route(s). action={<Button size=""small"" onClick={openBilling}>Open Billing</Button>}"
MLRC-002233,user-control-candidate,MenuList,src/components/organisms/AddOutletModal/index.tsx,/locations,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@419,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 1 page route(s). action={requiresBillingAction ? <Button size=""small"" onClick={openBilling}>Open Billing</Button> : undefined}"
MLRC-002234,user-control-candidate,MenuList,src/components/organisms/ArticleView/index.tsx,/answerlattice|/answerlattice/changelog|/answerlattice/conversations|/answerlattice/docs|/answerlattice/help|/answerlattice/knowledge-base|/answerlattice/release-notes|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@383,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 69 page route(s). <Button
MLRC-002235,user-control-candidate,MenuList,src/components/organisms/ArticleViewModal/index.tsx,/answerlattice|/answerlattice/changelog|/answerlattice/conversations|/answerlattice/help|/answerlattice/release-notes|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,dialog-action-surface@88,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 67 page route(s). <Modal
MLRC-002236,user-control-candidate,MenuList,src/components/organisms/ArticleViewModal/index.tsx,/answerlattice|/answerlattice/changelog|/answerlattice/conversations|/answerlattice/help|/answerlattice/release-notes|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@159,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 67 page route(s). <Button type=""primary"" icon={<LuSearch size={16} />} onClick={onClose}>Explore Other Articles</Button>"
MLRC-002237,user-control-candidate,MenuList,src/components/organisms/ArticleViewModal/index.tsx,/answerlattice|/answerlattice/changelog|/answerlattice/conversations|/answerlattice/help|/answerlattice/release-notes|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@160,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 67 page route(s). <Button onClick={onClose}>Close</Button>
MLRC-002238,user-control-candidate,Answerlattice boundary,src/components/organisms/KnowledgeBaseExplorer/Articles.tsx,/answerlattice/docs|/answerlattice/help|/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@117,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 65 page route(s). <Button
MLRC-002239,user-control-candidate,Answerlattice boundary,src/components/organisms/KnowledgeBaseExplorer/Articles.tsx,/answerlattice/docs|/answerlattice/help|/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@139,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 65 page route(s). <Button
MLRC-002240,user-control-candidate,Answerlattice boundary,src/components/organisms/KnowledgeBaseExplorer/Categories.tsx,/answerlattice/docs|/answerlattice/help|/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,action-handler@21,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,Reachable from 65 page route(s). onClick={() => onCategorySelect(category)}
MLRC-002241,user-control-candidate,Answerlattice boundary,src/components/organisms/KnowledgeBaseExplorer/HelpSidebar.tsx,/answerlattice/docs|/answerlattice/help|/answerlattice/knowledge-base|/assets|/billing|/business-health|/business-settings|/dashboard|/feedback|/growth-kits|/help-center|/help-center/[...segments]|/locations|/menu-manager|/ops|/ops/extraction|/ops/messaging-onboarding|/ops/owner-notifications|/ops/platform-notifications|/ops/report-leads|/ops/scheduler|/ops/website-enquiries|/platform|/platform/answerlattice-early-access|/platform/answerlattice-intake|/platform/asset-templates|/platform/changelog|/platform/chat-backfill|/platform/chat-insights|/platform/chat-management|/platform/chat-roi-calculator|/platform/chat-weekly-digest|/platform/cost-posture|/platform/entity-blocks|/platform/extraction-monitor|/platform/feedback-admin|/platform/founder-monitor|/platform/kb-generation|/platform/knowledge-base|/platform/ops-control-room|/platform/owner-business-assistant|/platform/pricing-plans|/platform/scheduler-monitor|/platform/stores|/platform/support-tickets|/platform/tenants|/platform/test-sentry|/platform/users|/projects|/qr-code|/qrCode|/reseller|/reseller/manage|/reseller/onboard|/sites/mycodex/operations/[[...surface]]|/today|/today/history|/transactions|/use-menulist|/use-menulist/ai-menu-manager|/use-menulist/menu-card-export|/use-menulist/print-assets|/users|/users/list|/users/permissions,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,DERIVE_FROM_RUNTIME_GUARD,CURRENT_AND_MATERIAL_ALTERNATE,DERIVE_FROM_SURFACE,button@162,"Resolve label, reachability, guard, mutation, feedback, and recovery contract",TRACE_REQUIRED,runtime-interaction-required,NOT_RUN,,NO,DISCOVERED_UNTESTED,"Reachable from 65 page route(s). <Button aria-label=""Knowledge base home"" onClick={resetSelection} icon={<LuHome />} />"
